ids,ID1,ID2,ID3,ID4,ID5,ID6,ID7,ID8,ID9,ID10,ID11,ID12,ID13,ID14,ID15
00a2e96d-299d-4748-b5dc-8e7134b73791_ENSG00000116977.19,0,6,628969924,0,0,7,514502991,5,774005428,0,9,662956092,0,13,93689375,0,5,969971046,15,9755893,0,0
015a913d-0a7c-4934-ada8-308489a3c467_ENSG00000162614.19,0,0,0,0,0,0,0,9,662956092,17,21950856,0,0,5,969971046,0,0,0
02284360-a9c9-46e2-bcc4-e8c63aff41be_chr3:64093000,0,0,15,99292047,8,610668618,0,5,774005428,0,0,5,739836185,0,0,5,969971046,0,6,182724232,0
02897c8f-4047-4e38-b6f6-4e5095e149c1_ENSG00000055955.17,0,0,0,0,0,0,0,0,0,0,12,25888309,5,969971046,0,0,0
03095496-f5a1-44b7-a666-61a821e0e186_ENSG00000280734.3,14,99093049,0,15,99292047,0,7,514502991,0,11,59736276,0,11,47967237,0,6,129441547,0,0,6,182724232,0
0323bbae-f2dc-428b-a292-50d512e544fb_ENSG00000080618.17,0,13,25793985,0,0,0,0,0,0,5,739836185,13,93689375,0,0,0,0,0
03709e92-1db0-4b38-86bb-e4c4f3297a28_ENSG00000214026.11,14,99093049,0,10,66194698,0,0,0,0,0,0,13,93689375,0,0,0,6,182724232,0
045348b7-0571-4682-b931-0ffcbcbf3fe4_ENSG00000273062.1,0,13,25793985,10,66194698,0,0,5,774005428,0,0,5,739836185,0,0,11,93994209,0,0,0
04fbaffb-874a-4604-8c02-14618f1b82e5_ENSG00000129636.13,0,0,0,0,0,0,11,59736276,0,5,739836185,0,6,129441547,11,93994209,0,0,0
054fcfe2-4670-4255-be41-fd95b3d50fb4_ENSG00000198563.14,0,6,628969924,5,330973489,8,610668618,0,0,0,9,662956092,0,0,6,129441547,0,7,98779465,0,0,
067088da-dfea-4d05-b80b-34cdd72af9bf_chr9:129176000,0,6,628969924,10,66194698,0,0,5,774005428,0,9,662956092,5,739836185,13,93689375,6,129441547,0,7,98779465,6,182724232,0
074d5f84-8974-4c9f-b129-36f808b21af2_ENSG00000171608.17,0,0,0,0,7,514502991,11,54801086,5,79868138,19,32591218,5,739836185,0,0,11,93994209,0,12,36544846,0
0791416a-8002-418b-b235-93d64dbc32ec_ENSG00000109180.15,0,0,5,330973489,0,7,514502991,0,5,79868138,0,0,0,0,0,0,6,182724232,0
07e3d236-b9ec-4e3e-b9ce-5aff25d38e1f_ENSG00000173457.11,14,99093049,0,10,66194698,8,610668618,15,02900598,11,54801086,0,9,662956092,5,739836185,0,0,0,0,0,0
07e4c834-ce07-4b67-a52e-7f0103dab14a_ENSG00000166341.9,0,0,0,0,0,5,774005428,0,0,0,13,93689375,6,129441547,5,969971046,0,0,0
0809cb8d-d540-44c0-92f0-bd2abefc8dfd_ENSG00000130702.15,0,0,0,0,7,514502991,5,774005428,5,79868138,9,662956092,0,0,24,51776619,0,15,9755893,30,91362116,0
091f217e-e8fa-4abf-9088-6d55ea57060e_ENSG00000148429.15,0,0,0,0,0,5,774005428,0,9,662956092,0,0,0,0,55,91456255,6,182724232,0
09372248-fdda-4ee9-845b-607ad0025b79_ENSG00000134686.20,0,6,628969924,0,8,610668618,30,05801196,5,774005428,11,59736276,9,662956092,0,0,0,0,0,12,36544846,0
09dcddc3-8b4d-4808-ac1c-9bc0ed91260c_ENSG00000234899.11,0,0,5,330973489,17,22133724,0,0,0,0,0,0,0,0,0,0,0
0a422894-50db-4ced-adb3-a0040d1f78f8_ENSG00000198650.11,0,0,0,0,0,5,774005428,0,9,662956092,5,739836185,0,0,11,93994209,0,6,182724232,0
0ac6db17-2ba4-46c4-86c6-bb9efc1da725_ENSG00000179603.18,14,99093049,0,0,8,610668618,0,0,5,79868138,0,0,0,0,0,7,98779465,0,0
0b37e225-2822-4dff-86e6-0080f23ec073_ENSG00000135018.14,0,6,628969924,0,0,7,514502991,0,5,79868138,0,0,0,0,0,7,98779465,0,0
0b8a6de2-e743-4bfd-9c81-95015c429da4_ENSG00000114812.13,14,99093049,6,628969924,0,0,0,0,0,0,28,69918093,0,0,5,969971046,0,0,0
0be7179e-8f08-48b4-ae0c-6b1a6d09fe3b_ENSG00000272760.1,0,0,0,0,0,0,11,59736276,0,0,0,0,5,969971046,23,96338395,0,0
